"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"jadi keliatan kan siapa yg panik kalau mbg di hentikan
program bobrok yg di banggakan
orang tua anak lebih tau makanan yg lebih layak untuk anak² nya
asal beri lah mreka pekerjaan yg layak","0","0","2026-06-15T11:21:11.000Z","kehidupananjing","https://www.tiktok.com/@tempo.co/video/7649341797184883988","6973684530277237761","7651580708003578642","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/839f92a2ca0935ab53ba653df60a4713~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c359449&x-expires=1781874000&x-signature=2o0BHRiQkraSv9SR%2F1PfeZ06Qh4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Rusak Da Negeri ini","0","0","2026-06-17T06:01:19.000Z","warouw.meidy","https://www.tiktok.com/@tempo.co/video/7649341797184883988","7264185188292117509","7652240402741297941","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f4c44a7230366e4f19b26540faf39bbb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=244348c7&x-expires=1781874000&x-signature=lFg%2F1AgEPG4WNrFVdQs0LEVxnLM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"tujuh bulan ....","0","0","2026-06-15T11:23:01.000Z","xndr_manik","https://www.tiktok.com/@tempo.co/video/7649341797184883988","6523326362768490498","7651581157423710994","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7334029910018621441~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=10f7a20e&x-expires=1781874000&x-signature=3FtBpMN%2FG7SIrWY02JHY4CaqL5k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Alhamdulillah semenjak ada mbg anak aku jadi suka makan, dan uang jajan nya aku beliin vitamin tambahan dan kebutuhan lain","1","0","2026-04-12T08:51:29.000Z","arum41","https://www.tiktok.com/@infombg.id/video/7612945213308325141","130010168620163072","7627792677282890503","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/36121c5516618d6aa7c242ac4b592669~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ac2365c2&x-expires=1781874000&x-signature=gaXFpSPtTGMa22fRt0VZnBFAbUc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"alhmdulillah","1","0","2026-04-10T05:35:58.000Z","icuuunkkkk","https://www.tiktok.com/@infombg.id/video/7612945213308325141","26614055","7627000102763004680","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c5ff92983492d7831145a0435b062d2a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=49b55b55&x-expires=1781874000&x-signature=qYb3%2BGXiimZIIOrJElueJcF%2B4Kc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"prbnyak rasa syukur, jgn sll mnilai buruk stiap program presiden, TDK smua hdup org itu sama,
klo TDK suka mbg ckup TDK suka sndri jgn brisik, Krn ada bnyak msyrakat indonesia yg sll brsyukur dg adanya mbg .","1","0","2026-04-05T15:28:34.000Z","syoulhy","https://www.tiktok.com/@infombg.id/video/7612945213308325141","6562685492952072193","7625297383459930900","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5806582edd984f30f4ec52bfebaa1959~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5435a248&x-expires=1781874000&x-signature=rYBhoPjRVnHIQ4VAirup8HTTfqU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"disana lbh bth mbg drpd kota","1","0","2026-04-02T16:30:55.000Z","h4nim4h","https://www.tiktok.com/@infombg.id/video/7612945213308325141","7606360404499285012","7624200227071329042","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/98d43526a6d4e87eac802c1a3dd93881~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e2c84d1&x-expires=1781874000&x-signature=UQbcTvkKw6hFoLxIUO1YnNMGITw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🥹 sehat2 terus Bapak Presiden RI dan jajaran nya Aamiin 🤲🏻","1","0","2026-04-02T14:34:09.000Z","hasmawati676","https://www.tiktok.com/@infombg.id/video/7612945213308325141","6783543831062856706","7624170115866624789","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/035b0b27e596fc963f7e1ba0799b56f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af62f246&x-expires=1781874000&x-signature=a6s9YTOlG%2BaodC9Bh5UBHpkj5Gk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sblum gx ada mbg anak saya gtm smnjk ada mbg mau dan mkn nya lahap jd gx pilih"" makanan.","1","0","2026-04-01T12:30:24.000Z","selly_lesmana","https://www.tiktok.com/@infombg.id/video/7612945213308325141","7051498164314555393","7623767153229546247","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fec2988a8b6289535167e2a86ed00c84~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=711b516b&x-expires=1781874000&x-signature=CsjihM3DML4m4zlxL9wi%2FSSLHDY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"jika di tangan yang tepat program ini sangat membantu sekali","1","0","2026-03-24T07:51:18.000Z","dhaniarnol25","https://www.tiktok.com/@infombg.id/video/7612945213308325141","6867462159685665793","7620726533733597968","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a394e873af1d5dc9dc0794af5cdae8ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=990ccc00&x-expires=1781874000&x-signature=q5c8Sj2Efgnb%2FAnOEed5EQq7nhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"aku ikhlas banget bayar pajak buat mereka🥰","1","0","2026-03-20T10:26:00.000Z","tirrami_syu","https://www.tiktok.com/@infombg.id/video/7612945213308325141","6538500313564561409","7619282062922810132","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2ec19c955490e9138ad8b5a10f2c8792~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=328b0f9f&x-expires=1781874000&x-signature=A88B0ZrorU3GA8WawbKzkkM4IAM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"kalo yg amanah pengurusnnya ya gni hasilnya , untuk pengelola mbg yg amanah seht slalu ,dilancarkana trus rezkynnya slalu dlm lindungan allah dimana pun kalian berada🙏","1","0","2026-03-17T03:40:50.000Z","memeyyeuy29","https://www.tiktok.com/@infombg.id/video/7612945213308325141","6946826061351846918","7618064367691023120","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d459945a7f021be041d379a29ea8fba8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=38dcaa4e&x-expires=1781874000&x-signature=c7kynRuQqFA%2BrocYLlccGtQDAUM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Akan berhasil jika pemberian makannya sesuai dengan yg di arahkan dari presiden, kalau datangnya makanan basi atau yg mentah gmn coba. Gk berhasil","1","0","2026-03-14T05:52:36.000Z","om.edu40","https://www.tiktok.com/@infombg.id/video/7612945213308325141","7592209531457012744","7616985107206947602","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f75f9661fc34dffdaf9d403311e93abe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e31d4fb2&x-expires=1781874000&x-signature=BPFDQMmpbHaDA23iF2CliooxTQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sebetulnya aku tuh bukan gk bersyukur tapi kalo dimasak di rumah sendiri lebih fres dan meyakinkan sayurpun masih segar.. a","0","0","2026-05-24T10:36:01.000Z","ekanurhayatiinurh","https://www.tiktok.com/@infombg.id/video/7612945213308325141","7155131683628057602","7643405200417800968","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7156207285969092635~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e632b7f8&x-expires=1781874000&x-signature=GA7DHNwvkotKRNuvq%2BgryAdXBCU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"❤❤❤❤❤❤❤👍","1","0","2026-05-06T18:57:19.000Z","muhamad.umar.al.fa","https://www.tiktok.com/@sppg.gunung.tiga/video/7625825992417807637","7062992299500520449","7636853790256874260","https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/df4a7ff13e4fbefb4678b45e68ba69ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=80f6eefd&x-expires=1781874000&x-signature=tFUg8mhrxmVZkVDRiRWwbi1lo4o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"makannan bergizi😁😂","0","0","2026-06-12T23:40:04.000Z","masjeckgondrong26","https://www.tiktok.com/@puangdanyalbustan/video/7628808061368470804","7140596316014527490","7650657748028293908","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9fa0472ad1fa857d01adeca8720b0ad5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=09ea1de2&x-expires=1781874000&x-signature=26txiWHpG2GcOkxO7ZUkTsMbVaM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"dikembalikan aja, mbg seperti ini","0","0","2026-06-13T05:27:30.000Z","abdul.romli8","https://www.tiktok.com/@puangdanyalbustan/video/7628808061368470804","7512442121942975496","7650747379314115335","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4cf5196e2f2cab49563725a806baa4f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=35239bbb&x-expires=1781874000&x-signature=Hyy5X5BKf3oSM1q5MsQjcHrt%2FXE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"min, klo ada masalah cerita minnn, jangan bikin satu tiktok galau😔😔😔","2","0","2026-05-07T14:17:08.000Z","_didindaaa","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","7355087264504939525","7637153723400094482","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f444e3b220e8949dab39d2af54150ccb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5dc175ad&x-expires=1781874000&x-signature=6Qbl4Xmeek8hkW4YIvGZOBNEmhI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"buset carsiu nya 3 potong ih mantep","2","0","2026-05-11T14:32:31.000Z","serendipity1122","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","6786181508313351169","7638642002419467029","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b2ff7add&x-expires=1781874000&x-signature=dziEFw3M90DofNrMsFkAfSLWrvw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sound nya bisa ganti gak🗿","1","0","2026-05-12T19:26:44.000Z","ezraa.zeroo","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","7473660847639020562","7639088911302345479","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/50d3e09ea2e8c2ade9a81334611c120a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=002dd8b8&x-expires=1781874000&x-signature=EdsPQqZEqnWHSVXiNgC3%2BFXXbMo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"seporsi kekalahan real 😭","1","0","2026-05-10T06:14:37.000Z","mamassjawaa_","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","6927840591989916674","7638142626793702160","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/04ce50e09d7b6512548943cb37219565~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8f629351&x-expires=1781874000&x-signature=f4gStmEv5k2xCJI%2B8oDKfV13oCo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"MBG Hari ini di Kranji Bekasi Untuk Posyandu","3","0","2026-05-06T12:06:38.000Z","inaziedul","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","6843767519850693634","7636749009260806919","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/16f8b2f8664060beb989b05cd5f0d22b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=de5a1c87&x-expires=1781874000&x-signature=m7ChFQVJ6R7kS8hvOZYmqARLQXw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"asli nya berantakan menu nya","1","0","2026-05-12T01:13:17.000Z","ir.suganda","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","7079791384898651162","7638807096968495892","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/258d85ef3c773e86c8e39b9c9ea72ef8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd2a2042&x-expires=1781874000&x-signature=iGGmVVCxNx3fmlDYUjEvOwc%2FLbw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"kangen mbg,udah 2 hari gk makan mbg...🙁🙁💔💔😭","1","0","2026-05-10T14:36:42.000Z","batara.a","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","6972320171814716417","7638272039627113234","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f88dd5b2360fbf4aba7195d600d6f89b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b2db311&x-expires=1781874000&x-signature=FPmQicvN0a8%2BpWvkybH%2FzktZpBw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Kalo disini pakcoyyy nya kaga enak bgt 😳","1","0","2026-05-12T01:33:12.000Z","user5134553734614","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","7246782644615398401","7638812236836668180","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/50a79a87777e209e59079acc6b609a2f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1e9642e&x-expires=1781874000&x-signature=qAhnoMn2U%2B%2B8FRGR2nsPd83h9kA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ini mah lebih enak drpd makanan gw sehari hari😭✋️","1","0","2026-05-11T18:06:39.000Z","hherrre","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","6639323532386942978","7638697188394451732","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/192f85c050bf2d3a22764fcc552a562e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a23c6a2c&x-expires=1781874000&x-signature=0Y1Ph3dMPXFcPp1MT14gaxO7LXE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"siapa di sini nga pernah makan mbg 😂","1","0","2026-05-12T01:22:48.000Z","erlinrevinaapril207","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","7254896628971422722","7638809505984332565","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fbc678da9ce9b7f7d731db8b80abae90~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1be3531&x-expires=1781874000&x-signature=X7xIZQYpzO0Y2vUUq%2BcUJlZIRVQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mbg adek tiap hari cuma dada ayam oseng campur sawi ( 4 dadu potongan doang) , anggur kecil2 4 biji, dan tahu rebus tanpa masako dan agak bau asem :) MBG depok ya","1","0","2026-05-13T09:27:22.000Z","syifaaulianandz","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","78492490646892544","7639305503713018625","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7f98ff785d159b8ee8a96d1e7bb1bb75~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=586e383a&x-expires=1781874000&x-signature=48f26DX2F1MWDP2I5AVNqgDKm8I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"seompreng kesedihan","1","0","2026-05-11T13:12:59.000Z","naufalfawaaz","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","7225976690592433179","7638621517005832980","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1815e28f8ee7015efda707abd798c35f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bf9bfd4a&x-expires=1781874000&x-signature=6o82DZBWAzAaSN6EsQJbtmZcf7A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ga mau di ganti aja lagu nya min??","1","0","2026-05-10T03:37:12.000Z","charissanazwa","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","6937658378211427329","7638102023292830485","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/adf72a7434856d282a4e09ab4108d158~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=56afbbea&x-expires=1781874000&x-signature=PC8Ch31gKAft06KJzq4wE94GdGE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"konten saja","0","0","2026-06-10T12:15:32.000Z","pace_yoo","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","6567219721305194497","7649739288262984464","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/447bbc87133fb9e0503110e91dabe0d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=231eed33&x-expires=1781874000&x-signature=7Q%2BgRubUvxpxThX%2F0GMGze1VDr0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"my konos Masako royal","0","0","2026-06-10T11:53:54.000Z","bocil_epep_ireng","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","7385834204552741893","7649733714667045639","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e8d5ffffb0032dcb3f45b6b40bf9ee2c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e89c84a&x-expires=1781874000&x-signature=ft7By2biofW3c7MrLDDERAegAa8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"halah","0","0","2026-06-10T10:44:55.000Z","user40031912362058","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","7182586438637126682","7649715915944739604","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/544ff6bbba9477901488fb31047766f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a69f69e&x-expires=1781874000&x-signature=rsIV6xJmQfvx%2Bzh%2FL3sfs97F0l4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"jauhhh","0","0","2026-06-10T10:11:12.000Z","mama.maicha","https://www.tiktok.com/@sppgkabasiran003/video/7636592755841518856","7548330564874765320","7649707245814989576","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9226a21ccf09d0d4fed3091832c263a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2de1d3a9&x-expires=1781874000&x-signature=BMdL4adb4luBhRuyfizBH2duRho%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@djcliss","1","0","2026-04-13T09:49:34.000Z","vluenn","https://www.tiktok.com/@sppg.gunung.tiga/video/7625825992417807637","7424415467471225861","7628178730909319944","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/19a11d0ba15bdddbe5c0a5bdff7c8339~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c8bd07d&x-expires=1781874000&x-signature=efEyv7I7wroDNK%2B7Ir2avhuDhwo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😁😁😁","0","0","2026-06-16T03:10:03.000Z","boru.manik608","https://www.tiktok.com/@sppg.gunung.tiga/video/7625825992417807637","7367719152578282502","7651825004305449745","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/899558766fe29e33369a27fffe3010b7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=97d843fe&x-expires=1781874000&x-signature=o%2FQ64aIIFkL5z5%2BZMKahnTmLNdc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😂😂😂😂👍","0","0","2026-06-13T00:40:11.000Z","ana.sitepu5","https://www.tiktok.com/@sppg.gunung.tiga/video/7625825992417807637","7320190825508815878","7650673286279758613","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0ffb9a7976fd8d30e4838cc8055d0f89~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f69a2331&x-expires=1781874000&x-signature=rM4T4LGOoMpurVbFuBGWJNTkjcQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"👍🤲","0","0","2026-06-13T05:06:56.000Z","nurjanl549","https://www.tiktok.com/@sppg.gunung.tiga/video/7625825992417807637","7028707190584935426","7650742087926842132","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b37b9f8927321a02762850f63d924c6f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=be7bea25&x-expires=1781874000&x-signature=%2BZgBAMYWOlqzZ7Y7m6f4o6i2%2FVM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🥰🥰🥰🥰👍👍👍👍","0","0","2026-06-17T02:58:34.000Z","windamey255","https://www.tiktok.com/@sppg.gunung.tiga/video/7625825992417807637","6884239898024363009","7652193297843274517","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/624cb49ed0efffc0465e30b880fe20dd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a8e46893&x-expires=1781874000&x-signature=F4xcgtceSgfdP0Iw1FbzoHZP%2BhQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"❤️❤️❤️❤️🥰🥰🥰🥰🥰🥰🥰","0","0","2026-06-16T06:44:16.000Z","maria.lily84","https://www.tiktok.com/@sppg.gunung.tiga/video/7625825992417807637","7321898842948125701","7651880405335524097","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7363107064285495301~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9c855cdc&x-expires=1781874000&x-signature=jxRc3zxbc2aiekP6%2B6RtQ2DoksI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"👏🏻👏🏻👏🏻","0","0","2026-06-16T07:19:03.000Z","tarrathree","https://www.tiktok.com/@sppg.gunung.tiga/video/7625825992417807637","6793717297011459074","7651889384753890064","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/50d5c135117ed01d2c41bd9cc220758c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b6423a08&x-expires=1781874000&x-signature=dxNatlRdPA1XhC4k%2FeamM%2BGs9tQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🥰🥰🥰","0","0","2026-06-14T01:20:36.000Z","sri.mulyani9637","https://www.tiktok.com/@sppg.gunung.tiga/video/7625825992417807637","7503339682827731986","7651054823550419730","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/32668e26ad10f1843903594e9fad289c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=421d0421&x-expires=1781874000&x-signature=nmi0YuX8EGq3iOXuOCe%2BD6ZC1%2F4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"👍👍👍","0","0","2026-06-14T02:46:21.000Z","setia.keliat8","https://www.tiktok.com/@sppg.gunung.tiga/video/7625825992417807637","7516750091118724104","7651076926262248199","https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=08cacedf&x-expires=1781874000&x-signature=I0DHXJYaN10Kyzgv5wjNMtk3vj0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"MBG itu salah sasaran. orang di pelosok gk dapat. soalx utk mendapatkan MBG harus memiliki siswa 600 minimal. sedangkan di kampung saya gk sampai 600 siswa. MBG gk adil..","0","0","2026-06-17T04:26:31.000Z","tiktok_putradaerah","https://www.tiktok.com/@sppg.gunung.tiga/video/7625825992417807637","6709393364364690433","7652215982413464341","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/76c1091c012c3f5f83b5fab03296e162~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4629dc7c&x-expires=1781874000&x-signature=peD6XNlG%2F19HN1d%2FqO73SFlqWBs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sehat selalu pak presiden Prabowo Subianto..amin","0","0","2026-06-04T00:30:31.000Z","smd100474","https://www.tiktok.com/@sppg.gunung.tiga/video/7625825992417807637","7182571995635581954","7647331080189625106","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7dee07d0c284cd04241aa3834e74d804~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dc38427b&x-expires=1781874000&x-signature=CyvytCAFxAEBTwsARPIGpN3WCu8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pantes mbg gua ayamnya 2 Minggu sekali","1","0","2026-06-18T02:58:13.000Z","kicauabiezzz12.18jam","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7058079024459596802","7652564320694616839","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5f1c05db40a21c0df21082797f0dc5b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58a3be1d&x-expires=1781874000&x-signature=vinRtY%2BlAJR44GUpSu23irBuzRs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@PRABOWO SUBIANTO LIAT PROGRAM U PAK, PLS LAH.","1","0","2026-06-18T02:40:27.000Z","diraqnotdiroott","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7593381654325478418","7652557690119996167","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/ea890e9481789cf208683efbf1f4f274~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0a5d6e55&x-expires=1781874000&x-signature=r%2FzIE9GmQm%2BH8CGFiMtBNl7quoQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
