text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail
ooo baru sadar dari mimpi krn tidur yg panjang,0,0,2026-06-14T10:49:17.000Z,tiong645,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6887398844599043074,7651201407969837831,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/841aabe1880881efd98b3e578b5c7401~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5bc98908&x-expires=1782230400&x-signature=n39L12%2BQuwxKHEXKGMkP5MsV%2Beg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"MENTRI NGERTINYA APA...?ASAL PINTAR NGOMONG,MENTRI SAMA PRESIDENNYA SAMA SAJA NDAK TAU YG SEBENARNYA DI LAPANGAN",0,0,2026-06-14T10:52:14.000Z,toink966,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7311865937467655174,7651202145475642132,https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7c4822b&x-expires=1782230400&x-signature=gnd3Rk20WCcZGPp3r3wAnggOTYE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
tutup mbg....,0,0,2026-06-14T10:54:59.000Z,aksazaidanalip,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6626381168264953857,7651202868812366610,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/27cab7dc88747b1e5143139ea59e72f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5fcaa193&x-expires=1782230400&x-signature=ua5Dp2nFSzZe65cntUj%2BXyrNm4c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
udah tutup aja...,0,0,2026-06-14T10:57:03.000Z,agus.puji.harto2,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7611021098122445831,7651203418958218002,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8b1b79408583a66b2f11d34de06e2dae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a8646871&x-expires=1782230400&x-signature=VRzU7NEGVCTmJpOtMFrWYBkoKBo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"hasil dari kata pak presiden. kamu butuh 5 m, saya kasih 10 m .",0,0,2026-06-14T10:58:41.000Z,dianaputry01,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7045163807770297346,7651203805757866770,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/e67800dd9903358747399a2033d79dd0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7ee8c06&x-expires=1782230400&x-signature=Eq6US19%2FJpZIGkOYBbTyzF5sitc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"Sudah tahu program pemborosan,banyak korupsi,dan APBN makin defisit,masih saja di lanjutkan,emang dasar pejabat2 kocak😂🤣🤣🤣🤣",0,0,2026-06-14T10:58:53.000Z,user8768219931504,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7167131432521892890,7651201192522023696,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0972eb70c46f6e28dddaddf7fa574a59~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e23bb244&x-expires=1782230400&x-signature=FHLqzovwg4pXM04bCNrYnr9DO%2Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"kami masyarakat biasa, dan mempunyai cara sistem prosedur untuk MBG bila berkenan. adakah yg bisa pertemukan kami dengan ketua MBG. terimakasih.",0,0,2026-06-14T11:01:44.000Z,dskantorhukum,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7487790981955142664,7651204604479128338,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c053f0dafb8edebde877b6f26fcc3eb6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8d19ba61&x-expires=1782230400&x-signature=rDc8yNA5nwRp7LwqYJRn8fRY90Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Alhamdulilah,0,0,2026-06-14T11:05:46.000Z,sapnapermana,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6828191202698429441,7651205647976170258,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/aebc634cb435ac2bd71f240e58940174~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d8a3df6b&x-expires=1782230400&x-signature=0ug8wTiv8f%2BqwwDeSwJCTefvPtQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
hentikn MBG itu yg lbih baik klo Prabowo emang bela rakyat,0,0,2026-06-14T11:09:04.000Z,saifulbahri3039,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7227416795634746395,7651206469027513108,https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/9895a32866983aa1a450284383f88fdc~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=40a492c7&x-expires=1782230400&x-signature=6jOj11R6EmTeuZy%2BQaedosFcOCI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
stop MBG,0,0,2026-06-14T11:09:25.000Z,umi5564,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7282659806022861830,7651206572857377557,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/5ffc0479d660822fc005c4ba3c17426f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=96871993&x-expires=1782230400&x-signature=21OOyW0CokOQ4mMdkosHDHgIoGQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
kopdes apa kabar pak,0,0,2026-06-14T11:11:41.000Z,haerilanwar6,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6743145201328587778,7651207158466773778,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/5068202f0d29892a5639c2296234a513~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4ffaa191&x-expires=1782230400&x-signature=TFwfle7bBKOE834zd%2FwovqwQICM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
Apapun alasannya sudahlah Stoooop dan hentikan itu MBG hanya bikin masalah baru yg menjadikan ajang Korupsi berjama'ah dan berantai ke tingkat bawah di dapur SPPG.,0,0,2026-06-14T13:06:30.000Z,agus.hidayat.maun0,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7432628761952109573,7651235983945712402,https://p19-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/f265a7317c5dc4e6ef6ee23f4563d896~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4a8ca799&x-expires=1782230400&x-signature=FgCb4ySOb2TXRx2I8teZmcnnwIY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
keren.. semoga program pa presiden yg mulia,0,0,2026-06-14T12:54:44.000Z,ffffffardni,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7621902002931188752,7651233714727125781,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/d97544c6e85a8cf14ffc3fa3f27d1666~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6a1c01d8&x-expires=1782230400&x-signature=bfeiW5fbtwPRCU8ajiRRCht7Hio%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
bubar bubar,0,0,2026-06-14T12:59:53.000Z,jakapratama544,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6950844977022960641,7651235062096134932,https://p19-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=10cfef1e&x-expires=1782230400&x-signature=c0QUJ2OBohw4S0F0yp04ysxdztY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"anak saya juga dapat MBG dia setiap pulang sekolah di tny,knp gk mau mkan MBG enak an makan di rumah Mak, jadi SGT mubajir mbg ny Hany pemborosan",0,0,2026-06-14T13:01:23.000Z,user3105769248004,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7649632615083115540,7651235454263984904,https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=65d6db67&x-expires=1782230400&x-signature=OLy%2Bl6wGas59%2B3Ug0voPuQEA7XE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"bukan membengkak lg pak zul,itu sdah sangat menguras uang negara.,CEK SAJA DI NOTARIS YAYASANNYA BERDIRI PAS ADA PROGRAM MBG..,itula yg jual beli titik karna mereka berapapun biaya pembuatan notaris yayasan mereka siap bayar.",0,0,2026-06-14T13:01:36.000Z,dodi.yr7,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7312419998067131397,7651235401562178305,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/ad5b84d639b110cb7e8ee40001a38e19~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=38f8c9bb&x-expires=1782230400&x-signature=5S8XlPs2o3dC95I0Lck1fz%2F47Mw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
jujur sejujurnya paa.. kami di pelosok desa khususnya di Kalimantan Barat sampai detik ini belum pernah rasanya apa itu mbg. lebih baik tutup mbg!!!!,0,0,2026-06-14T13:03:12.000Z,bbey_guel00,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7117037946767754242,7651235919827501840,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/d5246b4a8684c7efffdc3ef0438fe560~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4e8aaff7&x-expires=1782230400&x-signature=EyatZQVPvErpKtltroPM%2FJW2fMY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"program ngawur
mending di bubarin yg enak yg korupsi ....
rakyat bosan dengarnya.",0,0,2026-06-14T13:04:27.000Z,mardieunlh4,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7361072020538786821,7651236230826984212,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/92409e69574fd560f192b720b4d6982e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ce380c32&x-expires=1782230400&x-signature=i%2F0cnX2lh09iUnXiHvk04uIVFVE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"takut bukaaa borok MBG pelaku sudah ke tangkap , apakah berani transparan ?",0,0,2026-06-14T13:24:42.000Z,bambangsubur88,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6948229323983848450,7651241423627715348,https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/8da038db80a5a329e3ad9e707700656a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4b9b7389&x-expires=1782230400&x-signature=dctsiXh6XgrM4n63Innat70LtnA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"yg di butuh itu kasi bpjs gratis dan sekolah gratis sembako murah BBM murah
itu y penting ,MBG juga gk semua rakyat nya yg dapat",0,0,2026-06-14T13:32:23.000Z,unsernamatiktok1,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7033743440618603521,7651243438159774484,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/f71e0982be30b1ae49cb03c4d95ff8f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=714ba0b3&x-expires=1782230400&x-signature=FKCHpYGmue8TLt7r33ud5Q40mIw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"sehari 1,2 tee aja udah boros woyyy",0,0,2026-06-14T12:30:14.000Z,aaghonim,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7570337853500113928,7651227426910978824,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b024ea39888ccedaef950d948540ee03~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=53726e06&x-expires=1782230400&x-signature=Pd5x1XDgjAqJ7PqNr6h7uVC2RG0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
"jalan aja yg di perbaiki, MBG di stop g perlu",0,0,2026-06-14T12:05:21.000Z,sodik107,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6814012752903062529,7651220994070479634,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c0f25874636a9ab5d547e580fce282f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0cbc9df4&x-expires=1782230400&x-signature=frSiKJygPVUSQPlRYLJr0SO22AQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
"saran saya tutup total pak,lakukan evaluasi secara menyeluruh, dan lakukan kajian serta pemetaan yg baik,,libatkan semua lintas kementerian dan kedinasan terutama dinas pendidikan,,daerahnya. ,,dan apakah mmng benar membutuhkan gizi,,masa sekolah swasta murni d paksaan kasih MBG,,,",0,0,2026-06-14T12:05:44.000Z,duniyaakhirat65,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7470543848508376080,7651221110269526801,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/00b3f07456721c9093fa61dc9e1d6722~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=76e728b0&x-expires=1782230400&x-signature=pV%2Fxbd%2FbIGSSaRQpKSYok9XOK2E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
iya pasti karena kurangnya pengawasan peyidik,0,0,2026-06-14T12:19:39.000Z,zonapariwisata,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6892326499338077185,7651224675222586130,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/86c41ac3f88d87a02da14246172967a6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c1a86bea&x-expires=1782230400&x-signature=6PU8x2PLPnX1twiB01fr%2BI59fiM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
tutup total...,0,0,2026-06-14T12:20:34.000Z,awee1515,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6991403861128020994,7651224922748781330,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7324045950870093825~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6322ad02&x-expires=1782230400&x-signature=Gluxqvski0B2fnWcXixMqbm%2FjuY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
kok baru nyadar pak. udah 1.5 THN.,0,0,2026-06-14T12:20:54.000Z,user9845494661318,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7147585563330937858,7651225009708581653,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/01b130595031d3065eab11cfc82acbb2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=77d990e4&x-expires=1782230400&x-signature=45y7a8d53AmIbZof%2B5Qmp6HoQQ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
hentikan aja mbg,0,0,2026-06-14T12:23:13.000Z,syamundikma,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7194702206674584602,7651225569192280852,https://p19-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/7194702881491157018~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4ec9f325&x-expires=1782230400&x-signature=kT02oOZHepXHPFqGHDvPYQLuBtA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
akar,0,0,2026-06-14T12:29:30.000Z,rozelan.buang,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7421757808745481234,7651227221559329554,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/84232911d6153624cf1d09ad86e49d34~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d1b12d71&x-expires=1782230400&x-signature=0PKkpPTXO49I7xYwc%2FeB9YRG6wE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
anak saya ga doyan mbg 😂😅,0,0,2026-06-14T12:34:20.000Z,mivthaislamikha,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7119881267948110849,7651228465248830229,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/bd52731d721b0b1ca6266a7bde9e7bc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5f1d5122&x-expires=1782230400&x-signature=uf945aiUgNxe6T9ggKcc4vX7TQE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
𝙏𝙚𝙡𝙖𝙩,0,0,2026-06-14T12:36:03.000Z,budihartono3578,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7380576228035838982,7651228891391148807,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ab7ae188f30b742131c9a0886f6f136f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f5635295&x-expires=1782230400&x-signature=9wrdh5QZdhZr4miBDqP32aFbMJ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
itu masih MBG belum program yang lain,0,0,2026-06-14T12:42:27.000Z,pancaadihermanto,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7518730630813910024,7651229546096411410,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d366193e637cd8a10949c05ae5b39641~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=301c576a&x-expires=1782230400&x-signature=9J0V14ynmqY4UjpsfpPB8LkZ0CA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
"pekerja kontrak
di angkat tetap pak
dri pada mbg
dah guru honorer
gaji di sama rata kan",0,0,2026-06-14T12:44:56.000Z,user8183673752829,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7458505997674464261,7651231093665071873,https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d257736b&x-expires=1782230400&x-signature=LlGHPty%2FNIx2k9q6hXJU3GDntUQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
bagus dri mna semua hancur,0,0,2026-06-14T07:41:02.000Z,vadlifarm2,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7100545467243086849,7651152871262470929,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be90815f28b727ed37b481c842871f34~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ccd739d1&x-expires=1782230400&x-signature=rd%2B9u7Lwp13XqS9q6PZqZ1aI2Nk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
telat om zul....selama ini pade kemana aja.,0,0,2026-06-14T07:41:30.000Z,andyjoe_8,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6819325939144754177,7651153009694868232,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9f893e736c87aa20325933a224054ca8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f723019b&x-expires=1782230400&x-signature=2uFgdy0KawgPez0cd8JF5HgGNao%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Pada akhirnya ga mau stop MBG meskipunpun dampaknya minim ke rakyat😭😭,0,0,2026-06-14T07:41:36.000Z,theyaredealova,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6881196826659292162,7651153007266104085,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d318459aa80af5a7a2c41ae68fb0f623~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=79714e01&x-expires=1782230400&x-signature=qmkkmKWXuYiUieN8K6L4Nuv7rEs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
bubarkan sJa MBG,0,0,2026-06-14T07:38:34.000Z,erdisurya12_0,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7008439258520650754,7651152249338462996,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bf91c57ec20b309bb63fd5058794ea2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c239762&x-expires=1782230400&x-signature=3S6gUpUugjyjje7EIlI8ZoTc3NI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"sy selaku dr ortu d RA d Madura Pamekasan lebih baik MBG d tutup aj, pak .Krn kurang bermanfaat bagi anak kami. dan MBG terlalu bxk kecurangannya",0,0,2026-06-14T07:03:52.000Z,indah.madura1,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7477223930182370320,7651143295331468039,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7f4739ec4fbe58b34210a9967a6060bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a30bdfb2&x-expires=1782230400&x-signature=x41h1zP4QV3qT0Sl2EAXpdT3U2o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"hentikan program mbg karena hanya pemborosan anggaran dan jd lahan korupsi,
mending dananya diberikan kepada orang tua siswa agar jelas peruntukannya.",0,0,2026-06-14T06:27:19.000Z,risnasir852,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7025874433811268609,7651133851264058132,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/896bea23b720a47e3f68e5aae3f49b9e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b0f08cd4&x-expires=1782230400&x-signature=fzgCnXtokpxxGZyEh0ek%2BGe%2Fyds%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"Halah kemana aja kalian selama ini, gak ada pengawasan sama sekali",0,0,2026-06-14T06:28:09.000Z,didik_yudhi208,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7295213222410372101,7651134094047527698,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/62208df1d708b8cd2155d9a6dcf8e0f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fbf48144&x-expires=1782230400&x-signature=GQteu3aL%2BsR09jm%2FNmEthjfE13c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
benar nian laju mahal galo harga barang pokok oleh MBG,0,0,2026-06-14T06:33:26.000Z,pistoldipinggang,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7581819740818375700,7651135473007772436,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5bfe906c941714e089aa12fa987a5f74~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c8402e7&x-expires=1782230400&x-signature=qla2dJHjxjqmZYiQA%2BJ%2ByZoiXZw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
dengan adanya MBG bahan pokok pada naik,0,0,2026-06-14T12:47:14.000Z,adespanjithea,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7041044694834512922,7651231758584120084,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/283631007c6fab9775d6cba85b05b210~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fe730fdc&x-expires=1782230400&x-signature=efOLQM%2BBfdC8RKOo1u13Fqb65Ms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
terus KDMP juga akan begitu setelah banyak habis anggarannya baru ada tindakan,0,0,2026-06-14T06:33:50.000Z,janiara.lumbans,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7503072663126033426,7651135577643156245,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7aec06ea5cdf7b2c2955159b0c9ee4b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ce6257f6&x-expires=1782230400&x-signature=tiR448pLrbGmx%2F06jbbwWOckktE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
di ganti uang aja pa,0,0,2026-06-14T06:34:08.000Z,caca.cantika226,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7630568373941060609,7651135517606576913,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4fcf11e5bebd5ffcb8e8a2ac4578aecc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=388ba1cf&x-expires=1782230400&x-signature=YsJvGPVWclOTePJo9%2BPArqDYwAw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
dah hentikan selamnya MBG bikin hancur Tatanan negara,0,0,2026-06-14T06:34:37.000Z,juminten1356,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7044469013707801601,7651134456333878034,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f7a2981c9eaa68ab3f54ee101820986f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ee4a8d8&x-expires=1782230400&x-signature=jpZao9ll88OeA4DqsVpZ2ozWDHk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Ooo yg manggul beras kmren😅,0,0,2026-06-14T06:36:32.000Z,max54164,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7635101037074662420,7651136204370690836,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/01329ed4fda5031c72186f38b89deeaf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b538dfa3&x-expires=1782230400&x-signature=2kFgsoEC4qKtIij4joK2g9VUxBg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
konoha emang pintar bulak balik pakta 😂,0,0,2026-06-14T06:40:57.000Z,rikipurnama176,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6772310160062235650,7651137358813446933,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c2a3402db591c26dd42839361c68ca3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4b49ae8d&x-expires=1782230400&x-signature=JnHyn1v6wnfBp0yq8M8WeUBSu38%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
program prioritas aj kaya gini....kacau,0,0,2026-06-14T06:45:25.000Z,siuuuuuuuuuu4672,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7243602771839566854,7651138568135885586,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6cb66b8ee514dd4a3c777cd2a197f719~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68becfaa&x-expires=1782230400&x-signature=oeUFXSiPIlq0ZONQgCahq7EXr1I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
